"index";"series_name";"network";"season";"title";"imdb";"engagement";"date_aired";"run_time";"format";"monster_name";"monster_gender";"monster_type";"monster_subtype";"monster_species";"monster_real";"monster_amount";"trap_work_first";"setting_terrain";"setting_country_state";"suspects_amount";"culprit_gender";"motive";"door_gag";"number_of_snacks";"split_up";"another_mystery";"set_a_trap";"jeepers";"jinkies";"my_glasses";"just_about_wrapped_up";"zoinks";"groovy";"scooby_doo_where_are_you";"rooby_rooby_roo";"caught_by";"captured";"unmasked";"guest_stars"
323;"A Pup Named Scooby-Doo";"ABC";"2";"Don Gone Scooby";7.2;39;"1989-10-21";23;"TV Series";"";"";"";"";"";"";0;"";"Urban";"United States";2;"Female";"Assistance";"FALSE";"0";1;0;0;0;5;0;0;1;0;4;1;"";"";"";""
324;"A Pup Named Scooby-Doo";"ABC";"2";"Terror, Thy Name is Zombo";7.8;38;"1989-10-28";23;"TV Series";"Ghost of Zombo";"Male";"Ghost";"Clown";"Human";"FALSE";1;"";"Urban";"United States";5;"Male";"Competition";"FALSE";"1";1;0;0;0;6;0;0;3;0;1;1;"Shaggy, Scooby";"";"Velma";""
325;"A Pup Named Scooby-Doo";"ABC";"3";"Night of the Boogey Biker";7.1;37;"1990-09-08";11;"TV Series (segmented)";"Boogey Biker";"Male";"Undead";"Skeleton";"Human";"FALSE";1;"";"Urban";"United States";2;"Male";"Assistance";"FALSE";"0";0;0;0;0;2;0;0;0;0;1;0;"Scooby";"";"Velma";""
326;"A Pup Named Scooby-Doo";"ABC";"3";"Dawn of the Spooky Shuttle Scare";7.1;37;"1990-09-08";11;"TV Series (segmented)";"Astronaut Ghost";"Male";"Ghost";"Astronaut";"Human";"FALSE";1;"";"Urban";"United States";3;"Male";"Competition";"FALSE";"1";0;0;0;0;6;0;0;0;0;1;1;"Scooby";"";"Velma";""
327;"A Pup Named Scooby-Doo";"ABC";"3";"Horror of the Haunted Hairpiece";6.9;35;"1990-10-06";23;"TV Series";"Bigwig";"Male";"Possessed Object";"Humanoid";"Hair";"FALSE";1;"FALSE";"Urban";"United States";4;"Male";"Competition";"FALSE";"0";1;0;0;0;4;0;0;2;0;1;1;"Scooby";"";"Velma";""
328;"A Pup Named Scooby-Doo";"ABC";"3";"Wrestle Maniacs";7.2;38;"1990-11-03";23;"TV Series";"Ghost of the Hooded Heifer";"Male";"Ghost";"Wrestler";"Human";"FALSE";1;"FALSE";"Urban";"United States";8;"Male";"Competition";"FALSE";"0";1;0;0;0;6;0;0;1;0;0;1;"Scooby";"";"Velma";""
329;"A Pup Named Scooby-Doo";"ABC";"4";"The Were-Doo of Doo Manor";7.2;40;"1991-08-03";23;"TV Series";"Nasty-Doo";"Male";"Animal";"Hound";"Hound";"FALSE";1;"FALSE";"Urban";"United States";2;"Male";"Treasure";"FALSE";"1";1;0;0;0;6;0;0;0;0;0;1;"Scooby";"";"Velma";""
330;"A Pup Named Scooby-Doo";"ABC";"4";"Catcher on the Sly";6.6;37;"1991-08-10";4;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"United States";1;"Male";"Abduction";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"";"";"";""
331;"A Pup Named Scooby-Doo";"ABC";"4";"The Ghost of Mrs. Shusham";6.6;37;"1991-08-10";11;"TV Series (segmented)";"Ghost of Mrs. Shusham";"Female";"Ghost";"Librarian";"Human";"FALSE";1;"";"Urban";"United States";3;"Female";"Theft";"FALSE";"a couple";0;0;0;0;3;0;0;2;0;0;1;"Shaggy, Scooby";"";"Scooby";""
332;"A Pup Named Scooby-Doo";"ABC";"4";"The Wrath of Waitro";6.6;37;"1991-08-10";8;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"United States";1;"";"";"FALSE";"0";0;0;0;0;3;0;0;2;0;0;1;"Shaggy, Scooby";"Shaggy, Scooby";"";""
333;"A Pup Named Scooby-Doo";"ABC";"4";"Mayhem of the Moving Mollusk";7.2;32;"1991-08-17";23;"TV Series";"Moving Mollusk";"Male";"Animal";"Giant";"Snail";"FALSE";1;"FALSE";"Urban";"New York";4;"Male";"Competition";"FALSE";"1";0;0;0;0;6;0;0;1;0;0;1;"Scooby";"";"Velma";""
334;"TV Special";"TBC";"Special";"Arabian Nights";5.8;1526;"1994-09-03";69;"Movie";"";"";"";"";"";"";0;"";"Desert";"Saudi Arabia";5;"";"";"TRUE";"0";0;0;0;0;0;0;0;2;0;0;1;"";"";"";""
335;"Johnny Bravo";"Cartoon Network";"Crossover";"Bravo Dooby-Doo";8.4;148;"1997-07-25";22;"Crossover";"Ghostly Gardener";"Male";"Undead";"Ghost";"Human";"FALSE";1;"";"Rural";"United States";1;"Female";"Trespassing";"TRUE";"0";1;0;0;0;2;1;0;5;0;0;1;"Other";"";"Fred, Shaggy";""
336;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo on Zombie Island";7.8;12620;"1998-09-22";76;"Movie";"Ghost of Morgan Moonscar, Pirate Zombies, Confederate Zombies, Tourist Zombies, Simone Lenoir, Lena Dupree, Jacques";"Male, Male, Male, Male, Female, Female, Male";"Ghost, Undead, Undead, Undead, Animal, Animal, Animal";"Pirate, Zombie, Zombie, Zombie, Werecat, Werecat, Werecat";"Human, Human, Human, Human, Human, Human, Human";"TRUE";7;"";"Swamp";"Louisiana";6;"";"Food";"FALSE";"3";0;0;0;1;9;0;0;14;2;1;0;"";"Fred, Daphnie, Velma";"";""
337;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo and the Witch's Ghost";7.3;6527;"1999-10-05";66;"Movie";"Ben Ravencroft, Sarah Ravencroft, Evil Trees, Pumpkin Monsters, Enormous Turkey";"Male, Female, Male, Male, Male";"Magician, Ghost, Plant, Plant, Animal";"Warlock, Witch, Evil, Humanoid, Giant";"Human, Human, Tree, Pumpkin, Turkey";"TRUE";5;"TRUE";"Rural";"Massachusetts";4;"";"Conquer";"FALSE";"1 box";0;0;0;0;5;1;0;6;1;0;1;"Fred, Daphnie, Other";"Fred, Daphnie, Velma";"";"Hex Girls"
338;"The Scooby-Doo Project";"Cartoon Network";"Special";"The Scooby-Doo Project";7.4;390;"1999-10-31";21;"TV Series";"Casper County Monster, Casper County Monster";"Male, Male";"Animal, Animal";"Humanoid, Humanoid";"Forest-Monster, Forest-Monster";"FALSE";2;"";"Forest";"United States";7;"Male";"Entertainment";"TRUE";"0";1;0;0;0;0;1;0;2;0;1;1;"";"";"";"Scrappy Doo"
339;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo and the Alien Invaders";6.9;5625;"2000-10-03";73;"Movie";"Aliens, Aliens, Aliens";"Male, Male, Male";"Extraterrestrial, Extraterrestrial, Extraterrestrial";"Alien, Alien, Alien";"Alien, Alien, Alien";"FALSE";3;"";"Desert";"New Mexico";10;"Male,Male,Female,Male,Male";"Natural Resource";"FALSE";"0";0;0;0;0;2;0;0;6;14;0;2;"Fred, Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"Velma";""
340;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo and the Cyber Chase";7.0;6632;"2001-10-09";73;"Movie";"Phantom Virus";"Male";"Possessed Object";"Humanoid";"Electric";"TRUE";1;"";"Urban";"United States";4;"Male";"Competition";"FALSE";"several";2;0;0;1;7;1;0;9;1;0;3;"Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"";""
341;"Night of the Living Doo";"Cartoon Network";"Special";"Night of the Living Doo";7.2;256;"2001-10-31";16;"TV Series";"Zombie, Mummy, Zombie Gary Coleman";"Male, Male, Male";"Undead, Undead, Undead";"Zombie, Mummy, Zombie";"Human, Human, Human";"FALSE";3;"";"Rural";"United States";2;"Male";"Competition";"FALSE";"0";1;0;0;0;1;0;0;2;0;0;1;"";"";"";""
342;"Warner Bros. Picture";"Warner Bros. Picture";"Movie";"Scooby-Doo";5.1;100951;"2002-06-14";87;"Movie (Theatrical)";"Demons, Demons, Demons, Demons, Possessed College Kids, Possessed Fred, Possessed Marry Jane, Possessed Daphine, Possessed Velma, Scrappy-Rex";"Male, Male, Male, Male, Male, Male, Female, Female, Female, Male";"Mythical, Mythical, Mythical, Mythical, Possessed Object, Possessed Object, Possessed Object, Possessed Object, Possessed Object, Animal";"Demon, Demon, Demon, Demon, Possessed, Possessed, Possessed, Possessed, Possessed, Giant";"Demon, Demon, Demon, Demon, Human, Human, Human, Human, Human, Hound";"TRUE";10;"";"Island";"United States";11;"Male,Male,Male,Male";"Conquer";"FALSE";"several";2;0;0;0;7;2;0;5;2;2;3;"Daphnie, Scooby";"Fred, Daphnie, Velma, Scooby";"";"Scrappy Doo"
343;"Harvey Birdman, Attorney at Law";"Adult Swim";"Crossover";"Shaggy Busted";8.1;133;"2002-07-07";12;"Crossover";"Green Monster";"Male";"Plant";"Humanoid";"Weed";"FALSE";1;"";"Urban";"United States";2;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"Fred, Velma";"Shaggy, Scooby";"Fred";"Scrappy Doo"
344;"What's New Scooby-Doo?";"The WB";"1";"There's No Creature Like Snow Creature";7.5;176;"2002-09-14";21;"TV Series";"Snow Creature";"Male";"Animal";"Humanoid";"Ice-Monster";"FALSE";1;"FALSE";"Snow";"United States";6;"Male";"Competition";"TRUE";"0";0;0;0;3;1;0;0;2;0;0;1;"Velma";"";"Fred";""
345;"What's New Scooby-Doo?";"The WB";"1";"3-D Struction";7.4;150;"2002-09-21";21;"TV Series";"Dinosaur Spirit";"Male";"Animal";"Spirit";"Dinosaur";"FALSE";1;"FALSE";"Jungle";"Costa Rica";3;"Male,Female";"Natural Resource";"FALSE";"1 box";1;0;0;1;1;0;0;1;0;0;1;"Velma";"";"";""
346;"What's New Scooby-Doo?";"The WB";"1";"Space Ape and the Cape";7.6;151;"2002-09-28";21;"TV Series";"The Alien";"Male";"Extraterrestrial";"Alien";"Alien";"FALSE";1;"FALSE";"Urban";"United States";4;"Female";"Competition";"FALSE";"several";1;0;0;1;0;0;1;1;0;0;1;"Scooby";"";"Fred";""
347;"What's New Scooby-Doo?";"The WB";"1";"Big Scare in the Big Easy";7.7;142;"2002-10-05";21;"TV Series";"Ghost of the Leland Brothers, Ghost of the Leland Brothers";"Male, Male";"Ghost, Ghost";"Soldier, Soldier";"Human, Human";"FALSE";2;"FALSE";"Urban";"Louisiana";4;"Male";"Competition";"FALSE";"0";1;0;1;1;2;0;0;4;0;0;1;"Fred, Scooby";"Daphnie";"Daphnie, Velma";""
348;"What's New Scooby-Doo?";"The WB";"1";"It's Mean, It's Green, It's the Mystery Machine";7.6;144;"2002-10-26";21;"TV Series";"The Mystery Machine";"Female";"Possessed Object";"Car";"Vehicle";"FALSE";1;"TRUE";"Urban";"United States";5;"Female";"Competition";"FALSE";"1 box";0;0;0;1;1;1;0;3;0;0;1;"Velma";"Shaggy";"";""
349;"What's New Scooby-Doo?";"The WB";"1";"Riva Ras Regas";7.5;125;"2002-11-02";21;"TV Series";"Ghost of Rufus Raucaus";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"FALSE";"Urban";"Nevada";6;"Female";"Competition";"FALSE";"0";1;0;1;1;1;0;0;1;0;0;1;"";"";"";""
350;"What's New Scooby-Doo?";"The WB";"1";"Roller Ghoster Ride";7.7;133;"2002-11-09";21;"TV Series";"Roller Ghoster";"Male";"Animal";"Humanoid";"Beast";"FALSE";1;"FALSE";"Urban";"United States";5;"Female";"Competition";"TRUE";"2";1;1;0;0;1;0;0;0;0;0;1;"";"";"Fred";""
351;"What's New Scooby-Doo?";"The WB";"1";"Safari, So Goodie!";7.1;130;"2002-11-23";21;"TV Series";"Jungle Demons";"Male";"Animal";"Demon";"Animal";"FALSE";1;"";"Jungle";"Malawi";5;"Female,Male";"Smuggling";"FALSE";"0";1;0;0;0;1;0;0;2;0;1;1;"Other";"";"";""
352;"What's New Scooby-Doo?";"The WB";"1";"She Sees Sea Monsters by the Sea Shore";7.1;122;"2002-11-30";21;"TV Series";"Motoshondu";"Female";"Animal";"Serpent";"Sea-Monster";"FALSE";1;"FALSE";"Island";"United States";4;"Male";"Preservation";"FALSE";"0";0;1;0;4;2;1;0;2;0;0;1;"";"";"";""
353;"What's New Scooby-Doo?";"The WB";"1";"A Scooby-Doo! Christmas";7.5;137;"2002-12-13";21;"TV Series";"Headless Snowman";"Male";"Possessed Object";"Headless";"Snow-Man";"FALSE";1;"TRUE";"Snow";"United States";4;"Male";"Treasure";"FALSE";"0";1;0;0;2;1;0;0;2;0;0;1;"Fred, Daphnie";"";"Fred";""
354;"What's New Scooby-Doo?";"The WB";"1";"Toy Scary Boo";7.7;122;"2003-02-01";21;"TV Series";"Spaceman Swintons, Annabel Action Figure, Other Toys";"Male, Female, Male";"Mechanical, Mechanical, Mechanical";"Humanoid, Humanoid, Toy";"Toy, Toy, Toy";"FALSE";3;"";"Urban";"United States";4;"Male";"Treasure";"FALSE";"1 box";2;0;0;1;0;0;0;2;0;0;1;"Fred, Daphnie, Velma, Shaggy, Scooby";"";"";""
355;"What's New Scooby-Doo?";"The WB";"1";"Lights! Camera! Mayhem!";7.5;115;"2003-02-15";21;"TV Series";"Faceless Phantom";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"FALSE";"Urban";"California";5;"Male";"Competition";"FALSE";"1 box";1;0;0;0;1;0;0;0;0;0;1;"Shaggy";"";"Fred";""
356;"What's New Scooby-Doo?";"The WB";"1";"Pompii and Circumstance";7.1;110;"2003-02-22";21;"TV Series";"Undead";"Male";"Ancient";"Gladiator";"Human";"FALSE";1;"";"Rural";"Italy";4;"Male,Male";"Competition";"FALSE";"2 boxes";0;0;0;1;0;0;0;4;0;0;0;"Fred";"";"";""
357;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! and the Legend of the Vampire";6.6;4180;"2003-03-04";72;"Movie";"Yowie Yahoo, Dark Skull, Stormy Weathers, Lightning Strikes";"Male, Male, Male, Male";"Undead, Undead, Undead, Undead";"Vampire, Vampire, Vampire, Vampire";"Human, Human, Human, Human";"FALSE";4;"TRUE";"Desert";"Australia";10;"Male,Male,Male";"Competition";"FALSE";"4";1;1;0;1;2;1;0;8;0;0;1;"Fred, Scooby";"";"Fred, Daphnie, Velma";"Hex Girls"
358;"What's New Scooby-Doo?";"The WB";"1";"The Unnatural";7.3;110;"2003-03-22";21;"TV Series";"Baseball Specter";"Male";"Ghost";"Specter";"Human";"FALSE";1;"TRUE";"Urban";"United States";5;"Male";"Competition";"FALSE";"0";0;0;0;1;0;0;1;1;0;0;1;"Shaggy";"Shaggy, Scooby";"Scooby";""
359;"What's New Scooby-Doo?";"The WB";"2";"Big Appetite in Little Tokyo";7.2;112;"2003-09-13";21;"TV Series";"Ancient One, 30 Foot Shaggy";"Male, Male";"Magician, Animal";"Mystic, Giant";"Human, Human";"FALSE";2;"";"Urban";"Japan";3;"Male";"Competition";"FALSE";"0";0;1;0;1;2;0;0;3;0;0;1;"Scooby";"Shaggy";"";""
360;"What's New Scooby-Doo?";"The WB";"2";"Mummy Scares Best";7.6;102;"2003-09-20";21;"TV Series";"Mummy of Pharaoh Scamses, Zombies, Zombies, Zombies, Zombies, Zombie Fred, Zombie Daphnie, Zombie Velma";"Male, Male, Male, Female, Male, Male, Female, Female";"Undead, Undead, Undead, Undead, Undead, Undead, Undead, Undead";"Mummy, Zombie, Zombie, Zombie, Zombie, Zombie, Zombie, Zombie";"Human, Human, Human, Human, Human, Human, Human, Human";"FALSE";8;"";"Desert";"Egypt";3;"Male,Female";"Competition";"FALSE";"0";1;0;0;0;1;0;0;1;0;0;0;"Other";"Fred, Daphnie, Velma";"Velma";""
361;"What's New Scooby-Doo?";"The WB";"2";"The Fast and the Wormious";7.4;104;"2003-09-27";21;"TV Series";"Gusano Grande";"Male";"Animal";"Giant";"Worm";"FALSE";1;"FALSE";"Desert";"Mexico";5;"Male";"Competition";"TRUE";"0";0;0;0;1;2;0;0;2;0;0;1;"Fred";"Fred, Daphnie, Velma, Shaggy, Scooby";"Velma";""
362;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! and the Monster of Mexico";6.5;3462;"2003-09-30";72;"Movie";"Chupacabra, Paco, Quetzalcoatl, Jaguar Statues, Aztec Giant Statue, Ghost of Senor Otero, Skeleton Man";"Male, Male, Male, Male, Male, Male, Male";"Animal, Animal, Mythical, Possessed Object, Possessed Object, Ghost, Undead";"Humanoid, Bird, Dragon, Statue, Statue, Phantom, Skeleton";"Chupacabra, Parrot, Dragon, Jaguar, Human, Human, Human";"FALSE";7;"";"Rural";"Mexico";9;"Male,Female";"Competition";"FALSE";"2";0;0;0;0;4;0;0;2;0;0;1;"Shaggy, Scooby";"Daphnie";"Fred, Daphnie";""
363;"What's New Scooby-Doo?";"The WB";"2";"High-Tech House of Horrors";7.5;101;"2003-10-04";21;"TV Series";"Jeevens, Shari";"Male, Female";"Mechanical, Mechanical";"Robot, Computer";"Robot, Computer";"TRUE";2;"";"Rural";"United States";6;"";"Competition";"FALSE";"several";0;0;0;1;0;0;1;0;0;0;1;"";"Daphnie";"Fred";""
364;"What's New Scooby-Doo?";"The WB";"2";"The Vampire Strikes Back";7.4;105;"2003-10-18";21;"TV Series";"Baron Fortescu";"Male";"Undead";"Vampire";"Human";"FALSE";1;"TRUE";"Rural";"Romania";3;"Male,Male";"Competition";"FALSE";"0";1;0;0;0;0;1;1;0;0;0;1;"Fred, Velma";"Fred";"Daphnie";"Hex Girls"
365;"What's New Scooby-Doo?";"The WB";"2";"A Scooby-Doo Halloween";7.6;129;"2003-10-25";21;"TV Series";"Scarecrows, Ghost of Hank Banning";"Male, Male";"Possessed Object, Ghost";"Scarecrow, Phantom";"Human, Human";"FALSE";2;"";"Rural";"United States";4;"Female";"Competition";"FALSE";"0";0;0;0;1;2;0;0;1;0;1;1;"Velma";"";"";""
366;"What's New Scooby-Doo?";"The WB";"2";"Homeward Hound";7.2;97;"2003-10-25";21;"TV Series";"Cat Creature";"Male";"Animal";"Humanoid";"Cat";"FALSE";1;"FALSE";"Urban";"United States";5;"Female,Male,Male";"Competition";"FALSE";"0";1;0;0;0;1;0;0;1;0;1;1;"Daphnie, Shaggy, Scooby";"Scooby";"Velma";""
367;"What's New Scooby-Doo?";"The WB";"2";"The San Franpsycho";7.3;103;"2004-03-20";21;"TV Series";"San Franpsycho";"Male";"Ancient";"Convict";"Human";"FALSE";1;"FALSE";"Urban";"California";5;"Female";"Competition";"TRUE";"1 box";1;0;0;0;1;0;0;0;0;0;1;"Scooby";"";"Velma";""
368;"What's New Scooby-Doo?";"The WB";"2";"Simple Plan and the Invisible Madman";7.5;113;"2004-03-22";21;"TV Series";"Invisible Man";"Male";"Disguised";"Invisible";"Human";"FALSE";1;"FALSE";"Snow";"Canada";9;"Male,Male,Male,Female";"Competition";"FALSE";"5";1;0;0;1;0;0;0;1;0;0;0;"";"";"";""
369;"What's New Scooby-Doo?";"The WB";"2";"Recipe for Disaster";7.5;109;"2004-03-23";21;"TV Series";"Scooby Snack Monster, Scooby Snack Monster";"Male, Male";"Possessed Object, Possessed Object";"Humanoid, Humanoid";"Scooby Snack, Scooby Snack";"FALSE";2;"TRUE";"Urban";"Ohio";4;"Female,Female";"Competition";"FALSE";"lifetime supply";1;1;0;0;0;0;0;2;0;0;0;"Velma";"";"Velma";""
370;"What's New Scooby-Doo?";"The WB";"2";"Large Dragon at Large";7.5;94;"2004-03-24";21;"TV Series";"Glasburgh Dragon";"Male";"Mythical";"Dragon";"Dragon";"FALSE";1;"";"Rural";"Scotland";5;"Male";"Treasure";"FALSE";"0";0;0;0;0;0;1;0;2;0;0;1;"Fred";"Velma";"";""
371;"What's New Scooby-Doo?";"The WB";"2";"Uncle Scooby and Antarctica";7.4;99;"2004-03-25";21;"TV Series";"Fish Creature";"Male";"Animal";"Humanoid";"Fish";"FALSE";1;"";"Snow";"Antarctica";5;"Male";"Preservation";"FALSE";"0";2;0;0;0;1;0;0;2;0;0;0;"Fred";"Fred";"Velma";""
372;"What's New Scooby-Doo?";"The WB";"2";"New Mexico, Old Monster";7.2;96;"2004-03-26";21;"TV Series";"Wakumi, Shaman";"Male, Male";"Animal, Ancient";"Giant, Shaman";"Bird, Human";"FALSE";2;"";"Desert";"New Mexico";5;"Male";"Preservation";"FALSE";"0";0;0;0;1;1;0;0;2;0;0;1;"Scooby";"Daphnie";"Fred";""
373;"Warner Bros. Picture";"Warner Bros. Picture";"Movie";"Scooby-Doo 2: Monsters Unleashed";5.1;50847;"2004-03-26";93;"Movie (Theatrical)";"Masked Figure, Pterodactyl Ghost, Black Knight Ghost, Cotton Candy Glob, Tar Monster, Minder 49er, Captain Cutler's Ghost, Zombie, 10000 Volt Ghost, Skeleton Men, Skeleton Men";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Disguised, Animal, Possessed Object, Possessed Object, Possessed Object, Ancient, Possessed Object, Undead, Ghost, Undead, Undead";"Scientist, Dinosaur, Suit, Candy, Tar, Miner, Suit, Zombie, Electric, Skeleton, Skeleton";"Human, Pterodactyl, Human, Cotton Candy, Tar, Human, Human, Human, Human, Human, Human";"TRUE";11;"";"Urban";"United States";5;"Male,Male";"Competition";"FALSE";"0";0;0;0;0;3;1;0;4;0;0;4;"Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"Daphnie, Velma";""
374;"What's New Scooby-Doo?";"The WB";"2";"It's All Greek to Scooby";7.4;91;"2004-03-27";21;"TV Series";"Centaur";"Male";"Mythical";"Beast";"Centaur";"FALSE";1;"";"Rural";"Greece";4;"Female";"Treasure";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;1;"Fred, Daphnie, Velma, Shaggy, Scooby";"";"Velma";""
375;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! and the Loch Ness Monster";6.7;4108;"2004-06-24";74;"Movie";"Loch Ness Monster, Loch Ness Monster";"Female, Female";"Mythical, Mythical";"Loch Ness Monster, Loch Ness Monster";"Dinosaur, Dinosaur";"FALSE";2;"";"Rural";"Scotland";8;"Female,Male,Male";"Competition";"FALSE";"1 box";1;2;0;4;6;0;0;13;1;0;1;"Daphnie";"";"";""
376;"What's New Scooby-Doo?";"The WB";"3";"Fright House of a Lighthouse";8.0;128;"2005-01-29";21;"TV Series";"Creepy Keeper, Skeleton Crew";"Male, Male";"Undead, Undead";"Lighthouse Keeper, Skeleton";"Human, Human";"FALSE";2;"FALSE";"Rural";"Wisconsin";3;"Male,Female";"Competition";"FALSE";"0";0;0;0;1;0;0;0;2;0;0;1;"Fred, Shaggy";"Daphnie";"Velma";""
377;"What's New Scooby-Doo?";"The WB";"3";"Go West, Young Scoob";7.2;102;"2005-02-05";21;"TV Series";"Sheriff, Cold Steel, Other Robot Cowboys";"Male, Male, Male";"Mechanical, Mechanical, Mechanical";"Cowboy, Cowboy, Cowboy";"Human, Human, Human";"FALSE";3;"";"Desert";"Arizona";3;"Male";"Competition";"FALSE";"0";0;1;0;3;0;0;0;3;0;0;0;"";"Fred, Daphnie, Velma, Shaggy, Scooby";"";""
378;"Warner Home Video";"Warner Home Video";"Movie";"Aloha, Scooby-Doo!";6.4;3696;"2005-02-08";73;"Movie";"Wiki-Tiki, Tiny Tikis";"Male, Male";"Ancient, Ancient";"Hawaiian, Hawaiian";"Human, Human";"FALSE";2;"FALSE";"Island";"Hawaii";7;"Female,Male";"Competition";"TRUE";"1";0;1;0;3;0;1;0;1;1;0;1;"Shaggy, Scooby";"";"Velma";""
379;"What's New Scooby-Doo?";"The WB";"3";"A Scooby-Doo Valentine";7.5;97;"2005-02-11";21;"TV Series";"Clone Fred, Clone Daphnie, Clone Velma, Clone Shaggy, Clone Scooby";"Male, Female, Female, Male, Male";"Mechanical, Mechanical, Mechanical, Mechanical, Mechanical";"Clone, Clone, Clone, Clone, Clone";"Human, Human, Human, Human, Human";"FALSE";5;"TRUE";"Urban";"United States";5;"Male";"Competition";"FALSE";"0";1;0;0;0;0;0;0;1;0;0;1;"Other";"Fred, Daphnie, Velma, Shaggy, Scooby";"Velma";""
380;"What's New Scooby-Doo?";"The WB";"3";"Wrestle Maniacs";7.4;90;"2005-02-12";21;"TV Series";"Titanic Twist";"Male";"Undead";"Deformed";"Human";"FALSE";1;"";"Desert";"United States";9;"Male,Female";"Competition";"FALSE";"0";2;1;0;1;0;0;1;2;0;0;1;"Velma";"Fred";"Daphnie";""
381;"What's New Scooby-Doo?";"The WB";"3";"Ready to Scare";7.5;89;"2005-02-19";21;"TV Series";"Gargoyle";"Male";"Possessed Object";"Statue";"Gargoyle";"FALSE";1;"";"Urban";"France";4;"Female,Male";"Competition";"TRUE";"0";1;0;1;2;2;0;0;1;0;0;1;"";"Daphnie";"";""
382;"What's New Scooby-Doo?";"The WB";"3";"Farmed & Dangerous";7.3;101;"2005-02-25";21;"TV Series";"Demon Farmer";"Male";"Undead";"Farmer";"Human";"FALSE";1;"";"Rural";"United States";4;"Male";"Competition";"FALSE";"0";1;0;0;2;0;0;0;0;0;1;1;"Fred";"";"Velma";""
383;"What's New Scooby-Doo?";"The WB";"3";"Diamonds Are a Ghoul's Best Friend";7.0;96;"2005-03-03";21;"TV Series";"Frozen Fiend";"Male";"Undead";"Ice";"Human";"FALSE";1;"FALSE";"Urban";"Russia";6;"Female";"Theft";"FALSE";"several";0;0;2;0;0;0;0;0;0;0;1;"Fred, Daphnie";"";"Velma";""
384;"What's New Scooby-Doo?";"The WB";"3";"A Terrifying Round with a Menacing Metallic Clown";7.6;105;"2005-03-12";21;"TV Series";"Menacing Metallic Clown";"Male";"Mechanical";"Clown";"Human";"FALSE";1;"FALSE";"Rural";"United States";4;"Male";"Competition";"FALSE";"1";1;0;1;0;0;0;0;1;0;0;0;"Velma";"";"";""
385;"What's New Scooby-Doo?";"The WB";"3";"Camp Comeoniwannascareya";7.5;100;"2005-03-19";21;"TV Series";"Toxic Terror";"Male";"Possessed Object";"Humanoid";"Toxic";"FALSE";1;"FALSE";"Forest";"United States";6;"Female";"Preservation";"FALSE";"";0;0;0;0;0;0;0;3;0;0;1;"Shaggy, Scooby";"";"Other";""
386;"What's New Scooby-Doo?";"The WB";"3";"Block-Long Hong Kong Terror";7.4;88;"2005-03-26";21;"TV Series";"Dragon";"Male";"Mythical";"Dragon";"Dragon";"FALSE";1;"";"Urban";"Hong Kong";5;"Male";"Competition";"FALSE";"1";1;0;0;1;1;0;0;2;0;0;1;"Fred, Shaggy, Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"Fred";""
387;"What's New Scooby-Doo?";"The WB";"3";"Gentlemen, Start Your Monsters!";7.3;87;"2005-04-02";21;"TV Series";"Skeleton Driver";"Male";"Undead";"Skeleton";"Human";"FALSE";1;"";"Urban";"United States";5;"Male,Female";"Competition";"FALSE";"0";0;0;0;1;2;0;1;0;0;0;0;"Velma";"";"";""
388;"What's New Scooby-Doo?";"The WB";"3";"Gold Paw";7.4;84;"2005-04-09";21;"TV Series";"Gold Monster";"Male";"Possessed Object";"Humanoid";"Gold";"FALSE";1;"";"Rural";"Kentukey";5;"Male";"Competition";"FALSE";"1 box";0;0;0;1;0;0;0;2;0;0;3;"Fred";"";"";""
389;"What's New Scooby-Doo?";"The WB";"3";"Reef Grief!";7.5;92;"2005-04-19";21;"TV Series";"Coral Creature, Sand Monsters";"Male, Male";"Plant, Possessed Object";"Humanoid, Sand";"Coral, Human";"TRUE";2;"";"Coast";"Australia";5;"Male";"Competition";"FALSE";"8";0;0;0;2;1;0;0;1;0;0;1;"";"Shaggy, Scooby";"";""
